Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Cost,Qty
1032,CA-2015-163552,11/07/2015,15/07/2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,62.055,1
1067,CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,27.735,1
1238,CA-2017-144344,28/10/2017,28/10/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,82.524,1
2835,CA-2018-134649,26/01/2018,31/01/2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244.0,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,3.58,1
6330,CA-2015-167927,20/01/2015,26/01/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,123.858,1
3270,CA-2015-115980,15/07/2015,19/07/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,1.485,1
1213,US-2018-118087,09/09/2018,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,70.686,1
3856,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,1.782,1
2258,CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,606.48,1
1355,CA-2018-162978,04/05/2018,09/05/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,150.452,1
5002,CA-2017-136126,24/05/2017,24/05/2017,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602.0,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,34.75,1
4100,CA-2015-116904,23/09/2015,28/09/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,6.47,1
7655,CA-2016-107685,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,40.48,1
7807,CA-2016-102260,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,1.602,1
4752,CA-2017-159989,09/12/2017,13/12/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064.0,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,20.34,1
4784,US-2018-147984,28/01/2018,01/02/2018,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212.0,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,139.95,1
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,9.95,1
5848,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,18.3,1
1643,US-2015-134712,29/11/2015,04/12/2015,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076.0,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,6.312,1
5348,CA-2018-108539,21/03/2018,23/03/2018,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,4.272,1
9267,CA-2015-125759,08/02/2015,09/02/2015,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,7.28,1
8980,CA-2016-150413,19/10/2016,24/10/2016,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,0.86,1
9053,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,13.968,1
8363,CA-2018-147207,02/01/2018,04/01/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,456.715,1
973,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,9.294,1
93,CA-2016-149587,31/01/2016,05/02/2016,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,6.48,1
3258,US-2017-161844,09/12/2017,14/12/2017,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,39.987,1
6530,CA-2015-103744,23/02/2015,27/02/2015,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3.468,1
1779,CA-2016-105347,24/11/2016,28/11/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,7.35,1
1476,CA-2017-113138,19/11/2017,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,8.856,1
2226,CA-2017-106383,19/03/2017,21/03/2017,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122.0,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,36.147,1
7853,CA-2015-169649,09/12/2015,15/12/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,10.194,1
6780,US-2017-147711,03/09/2017,08/09/2017,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,7.38,1
7432,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,16.335,1
5775,CA-2017-142398,12/04/2017,16/04/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,319.144,1
4639,CA-2018-168228,27/04/2018,29/04/2018,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,23.65,1
7516,US-2018-167920,09/12/2018,12/12/2018,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,107.45,1
1162,CA-2015-126522,01/09/2015,05/09/2015,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025.0,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,26.97,1
410,CA-2018-117457,08/12/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,4.84,1
1770,CA-2018-146024,02/03/2018,08/03/2018,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,3.488,1
5903,US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,29.97,1
1141,CA-2017-152170,12/11/2017,15/11/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350.0,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,8.69,1
8520,CA-2018-118003,04/12/2018,10/12/2018,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,91.11,1
5993,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,92.376,1
8584,CA-2015-130673,20/05/2015,22/05/2015,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,33.48,1
5173,CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.55,157.275,1
3126,CA-2016-121720,11/06/2016,12/06/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,281.904,1
8586,US-2018-132927,09/12/2018,15/12/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,5.544,1
9004,CA-2016-102855,05/04/2016,06/04/2016,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,119.97,1
1869,CA-2016-127110,25/06/2016,01/07/2016,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,39.128,1
7783,CA-2017-162236,04/11/2017,06/11/2017,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,22.624,1
4334,CA-2016-112375,21/12/2016,27/12/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114.0,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,25.44,1
9394,CA-2015-125997,20/09/2015,23/09/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,314.975,1
2726,CA-2018-149888,07/11/2018,13/11/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,179.985,1
292,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,127.992,1
6592,CA-2016-103716,30/04/2016,06/05/2016,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,17.325,1
5349,CA-2016-149811,04/01/2016,10/01/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,16.17,1
7747,CA-2016-109113,19/12/2016,23/12/2016,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,12.744,1
9042,CA-2015-114335,28/09/2015,03/10/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021.0,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,168.544,1
3306,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,108.792,1
2401,CA-2018-147361,09/09/2018,15/09/2018,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501.0,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,28.225,1
260,CA-2018-163139,01/12/2018,03/12/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,110.775,1
898,CA-2015-144407,09/09/2015,15/09/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,51.8,1
8473,US-2018-132031,23/04/2018,27/04/2018,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.0,1.5,1
1775,CA-2015-118976,28/04/2015,03/05/2015,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,248.805,1
5797,CA-2015-124856,29/09/2015,03/10/2015,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,58.68,1
6274,US-2017-139087,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,6.21,1
4251,CA-2015-168130,19/09/2015,19/09/2015,Same Day,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011.0,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,443.5515,1
9373,CA-2016-111339,29/05/2016,31/05/2016,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,4.02,1
3427,CA-2016-153381,24/09/2016,28/09/2016,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001.0,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,704.05,1
7993,CA-2017-133872,14/06/2017,17/06/2017,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433.0,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,9.232,1
8058,CA-2016-121188,28/08/2016,04/09/2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,20.68,1
8347,US-2016-115238,30/04/2016,04/05/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841.0,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,15.7,1
3418,CA-2016-151841,27/04/2016,02/05/2016,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,80013.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.56,21.78,1
4690,CA-2015-138681,20/12/2015,22/12/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,25.984,1
5254,US-2015-131982,07/03/2015,11/03/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198.0,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,53.824,1
111,CA-2018-146780,25/12/2018,30/12/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,20.98,1
4637,CA-2018-168228,27/04/2018,29/04/2018,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,61.96,1
2639,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,6.564,1
4208,CA-2015-145387,31/10/2015,02/11/2015,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,8.835,1
6078,CA-2017-151561,01/09/2017,07/09/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,36.24,1
5036,CA-2015-169803,06/04/2015,12/04/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115.0,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,326.775,1
1874,CA-2018-142888,21/11/2018,25/11/2018,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,35.49,1
6195,CA-2018-104927,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,75.88,37.94,1
